"TIG_PostNL::This is where you configure the way the extension handles addresses entered by your customers. If these settings are not configured correctly, PostNL cannot guarantee that all addresses will be printed in the correct format.","This is where you configure the way the extension handles addresses entered by your customers. If these settings are not configured correctly, PostNL cannot guarantee that all addresses will be printed in the correct format."
TIG_PostNL::The extension can be completely adjusted to fit seamlessly with the processes of your online store. Here you can configure the most crucial settings.,The extension can be completely adjusted to fit seamlessly with the processes of your online store. Here you can configure the most crucial settings.
TIG_PostNL::Invalid PingStatus response: %s,Invalid PingStatus response: %s
TIG_PostNL::Confirming & Label Printing Settings,Confirming & Label Printing Settings
TIG_PostNL::No quote available to initiate PostNL Checkout.,No quote available to initiate PostNL Checkout.
TIG_PostNL::In this first step you will need to register the extension.,In this first step you will need to register the extension.
TIG_PostNL::Invalid PrepareOrder response: %s,Invalid PrepareOrder response: %s
TIG_PostNL::Invalid ReadOrder response: %s,Invalid ReadOrder response: %s
TIG_PostNL::Invalid ConfirmOrder response: %s,Invalid ConfirmOrder response: %s
TIG_PostNL::Invalid reference type requested: %s,Invalid reference type requested: %s
TIG_PostNL::Invalid object specified: %s,Invalid object specified: %s
TIG_PostNL::Number of Parcels,Number of Parcels
"TIG_PostNL::You can use this field to for example, add a prefix to the shipment increment ID or to help identify the shipment as coming from your webshop. You can use the following variables: {{var shipment_increment_id}}, {{var order_increment_id}} and {{var store_frontend_name}}. The resulting text may not exceed 28 characters. ","You can use this field to for example, add a prefix to the shipment increment ID or to help identify the shipment as coming from your webshop. You can use the following variables: {{var shipment_increment_id}}, {{var order_increment_id}} and {{var store_frontend_name}}. The resulting text may not exceed 28 characters. "
"TIG_PostNL::If you are unsure which options to select, ask your PostNL account manager.","If you are unsure which options to select, ask your PostNL account manager."
"TIG_PostNL::We recommend you make the chosen attribute mandatory. However, should the attribute you selected be empty for a certain product, the label will note '000000' instead.","We recommend you make the chosen attribute mandatory. However, should the attribute you selected be empty for a certain product, the label will note '000000' instead."
TIG_PostNL::The 2kg limit will be based on the product's weight and the weight unit you selected under the 'Confirm and label printing settings' group.,The 2kg limit will be based on the product's weight and the weight unit you selected under the 'Confirm and label printing settings' group.
TIG_PostNL::Returns your customer's mobile phone number if activated. This number will be saved as the customer's regular phone number.,Returns your customer's mobile phone number if activated. This number will be saved as the customer's regular phone number.
TIG_PostNL::All addresses outside of the Netherlands are considered foreign. Addresses outside of the EU are not allowed.,All addresses outside of the Netherlands are considered foreign. Addresses outside of the EU are not allowed.
TIG_PostNL::Activate to make your customers comply with your conditions. You can adjust the URL that directs to your conditions from your PostNL Checkout Account.,Activate to make your customers comply with your conditions. You can adjust the URL that directs to your conditions from your PostNL Checkout Account.
TIG_PostNL::,
"TIG_PostNL::Missing customs description for product <a href=""%s"" target=""_blank"">#%s</a>.","Missing customs description for product <a href=""%s"" target=""_blank"">#%s</a>."
"TIG_PostNL::Missing customs value for product <a href=""%s"" target=""_blank"">#%s</a>.","Missing customs value for product <a href=""%s"" target=""_blank"">#%s</a>."
"TIG_PostNL::Missing country of origin value for product <a href=""%s"" target=""_blank"">#%s</a>.","Missing country of origin value for product <a href=""%s"" target=""_blank"">#%s</a>."
TIG_PostNL::PostNL Shipping Options,PostNL Shipping Options
TIG_PostNL::Gift,Gift
TIG_PostNL::Documents,Documents
TIG_PostNL::Commercial Goods,Commercial Goods
TIG_PostNL::Commercial Sample,Commercial Sample
TIG_PostNL::Returned Goods,Returned Goods
TIG_PostNL::An error occurred while processing your request: ,An error occurred while processing your request:
TIG_PostNL::OrderToken missing for quote #%s,OrderToken missing for quote #%s
TIG_PostNL::Unable to create an order for quote #%s,Unable to create an order for quote #%s
TIG_PostNL::Invalid quote supplied.,Invalid quote supplied.
TIG_PostNL::No username or password set.,No username or password set.
TIG_PostNL::Invalid barcode response: %s,Invalid barcode response: %s
TIG_PostNL::Chosen delivery date:,Chosen delivery date:
TIG_PostNL::Invalid confirmShipment response: %s,Invalid confirmShipment response: %s
"TIG_PostNL::The extension has been registered. Click <a href=""#"" onclick=""%s"">here</a> to be able to register the extension under a different name.","The extension has been registered. Click <a href=""#"" onclick=""%s"">here</a> to be able to register the extension under a different name."
"TIG_PostNL::Please fill in the fields below to finish the extension registration procedure. Click <a href=""#"" onclick=""%s"">here</a> to reset the registration procedure.","Please fill in the fields below to finish the extension registration procedure. Click <a href=""#"" onclick=""%s"">here</a> to reset the registration procedure."
TIG_PostNL::The quote's total weight is below the miniumum required to use PostNL Checkout.,The quote's total weight is below the miniumum required to use PostNL Checkout.
TIG_PostNL::Delivery options are not allowed for one or more items in the cart based on the configured stock options.,Delivery options are not allowed for one or more items in the cart based on the configured stock options.
TIG_PostNL::Shipping event history,Shipping event history
TIG_PostNL::PostNL version %s,PostNL version %s
TIG_PostNL::Status Code,Status Code
TIG_PostNL::Description,Description
TIG_PostNL::Time,Time
TIG_PostNL::Date,Date
TIG_PostNL::We urge you to read these instructions before you proceed to use this extension.,We urge you to read these instructions before you proceed to use this extension.
TIG_PostNL::You should make sure that each product you intend to ship using PostNL has a maximum size of 175 x 78 x 58 cm and weighs less than 30 kg. You will have to split heavier orders into separate parcels. To do this you may create multiple shipments for a single order or you may use the extension's multi-colli functionality.,You should make sure that each product you intend to ship using PostNL has a maximum size of 175 x 78 x 58 cm and weighs less than 30 kg. You will have to split heavier orders into separate parcels. To do this you may create multiple shipments for a single order or you may use the extension's multi-colli functionality.
TIG_PostNL::Configure the PostNL sending method under system > config > shipping methods > PostNL. You may choose to charge either a flat rate or a table rate-based shipping fee. More info on how to setup the Table Rate shipping method can be found <a href='%s' target='_blank'>here</a>.,Configure the PostNL sending method under system > config > shipping methods > PostNL. You may choose to charge either a flat rate or a table rate-based shipping fee. More info on how to setup the Table Rate shipping method can be found <a href='%s' target='_blank'>here</a>.
"TIG_PostNL::PostNL needs to be able to retrieve a properly formatted address from the checkout process in order to guarantee the order is delivered at the correct address. To do so, you need to enable the postcode validation or configure the appropriate number of street lines in your checkout flow and make sure these have correct labels and validation settings. More info on how to do this, can be found <a href='%s' target='_blank'>here</a>.","PostNL needs to be able to retrieve a properly formatted address from the checkout process in order to guarantee the order is delivered at the correct address. To do so, you need to enable the postcode validation or configure the appropriate number of street lines in your checkout flow and make sure these have correct labels and validation settings. More info on how to do this, can be found <a href='%s' target='_blank'>here</a>."
"TIG_PostNL::We highly recommend you place several 'test' shipments, before you use the extension for real shipments.","We highly recommend you place several 'test' shipments, before you use the extension for real shipments."
TIG_PostNL::We cannot guarantee compatibility with non supported extensions and versions of Magento.,We cannot guarantee compatibility with non supported extensions and versions of Magento.
"TIG_PostNL::The extension is developed by TIG, commissioned by PostNL.","The extension is developed by TIG, commissioned by PostNL."
TIG_PostNL::PostNL account information and PostNL services,PostNL account information and PostNL services
"TIG_PostNL::For questions related to your PostNL account and PostNL delivery options, please contact PostNL.","For questions related to your PostNL account and PostNL delivery options, please contact PostNL."
TIG_PostNL::Phone:,Phone:
TIG_PostNL::Extension support and configuration questions,Extension support and configuration questions
"TIG_PostNL::For configuration problems, extension conflicts and bugs, contact TIG.","For configuration problems, extension conflicts and bugs, contact TIG."
TIG_PostNL::Online knowledgebase:,Online knowledgebase:
TIG_PostNL::Website:,Website:
TIG_PostNL::Request help directly:,Request help directly:
TIG_PostNL::Email:,Email:
TIG_PostNL::For questions about installing and configuring the extension please consult the relevant documentation:,For questions about installing and configuring the extension please consult the relevant documentation:
TIG_PostNL::A list of documents regarding the extension.,A list of documents regarding the extension.
TIG_PostNL::View the installation manual.,View the installation manual.
TIG_PostNL::Installation manual,Installation manual
TIG_PostNL::View the release notes of the extension.,View the release notes of the extension.
TIG_PostNL::Release notes,Release notes
TIG_PostNL::PostNL Checkout has been disabled,PostNL Checkout has been disabled
TIG_PostNL::The quote is virtual.,The quote is virtual.
TIG_PostNL::The quote's grand total is below the minimum amount required.,The quote's grand total is below the minimum amount required.
TIG_PostNL::No standard product options are enabled. At least 1 option must be active.,No standard product options are enabled. At least 1 option must be active.
TIG_PostNL::You have not yet enabled the PostNL extension.,You have not yet enabled the PostNL extension.
TIG_PostNL::Tomorrow,Tomorrow
TIG_PostNL::%s days from now,%s days from now
TIG_PostNL::Post Office,Post Office
TIG_PostNL::Instruction page,Instruction page
TIG_PostNL::Select a page containing instructions on how to use PostNL Checkout. A link to this page will be shown underneath the PostNL Checkout button to aid customers. Select 'none' to hide this link.,Select a page containing instructions on how to use PostNL Checkout. A link to this page will be shown underneath the PostNL Checkout button to aid customers. Select 'none' to hide this link.
TIG_PostNL::-- none --,-- none --
TIG_PostNL::Invalid full street supplied: %s,Invalid full street supplied: %s
TIG_PostNL::Unable to match barcode to shippingStatus response: %s,Unable to match barcode to shippingStatus response: %s
TIG_PostNL::Temporary template file already exists: %s,Temporary template file already exists: %s
TIG_PostNL::The generateBarcodes action is currently unavailable.,The generateBarcodes action is currently unavailable.
TIG_PostNL::Invalid confirm response received: %s,Invalid confirm response received: %s
TIG_PostNL::Unable to add tracking info: no barcode or shipment available.,Unable to add tracking info: no barcode or shipment available.
TIG_PostNL::No private or unique key found. Unable to complete the request.,No private or unique key found. Unable to complete the request.
TIG_PostNL::Invalid updateStatistics response: %s,Invalid updateStatistics response: %s
TIG_PostNL::Unable to save shipping_status cron expression: %s,Unable to save shipping_status cron expression: %s
TIG_PostNL::No message supplied.,No message supplied.
TIG_PostNL::No message type supplied.,No message type supplied.
TIG_PostNL::Invalid address type supplied: %s,Invalid address type supplied: %s
TIG_PostNL::The confirm action is currently unavailable.,The confirm action is currently unavailable.
TIG_PostNL::The confirmAndGenerateLabel action is currently unavailable.,The confirmAndGenerateLabel action is currently unavailable.
TIG_PostNL::Invalid message type requested: %s,Invalid message type requested: %s
TIG_PostNL::Unable to read directory: %s,Unable to read directory: %s
TIG_PostNL::Invalid UpdateOrder response: %s,Invalid UpdateOrder response: %s
"TIG_PostNL::Here you can configure your PostNL account.</p><p>In order to use this extension you need to <a href='http://www.postnl.nl/zakelijk/e-commerce/flexibele-bezorgopties' target='_blank' title='Register'>register</a> yourself with PostNL. You will then receive all necessary information in order to configure the extension. If you cannot find the email containing this information, please contact your PostNL account manager.</p><p>If you want to test the extension, but don't have any test mode credentials you can use the account credentials found <a href=""http://kb.tig.nl/topic/55404467"" title=""Test mode account credentials"" target=""_blank"">here</a>.","Here you can configure your PostNL account.</p><p>In order to use this extension you need to <a href='http://www.postnl.nl/zakelijk/e-commerce/flexibele-bezorgopties' target='_blank' title='Register'>register</a> yourself with PostNL. You will then receive all necessary information in order to configure the extension. If you cannot find the email containing this information, please contact your PostNL account manager.</p><p>If you want to test the extension, but don't have any test mode credentials you can use the account credentials found <a href=""http://kb.tig.nl/topic/55404467"" title=""Test mode account credentials"" target=""_blank"">here</a>."
"TIG_PostNL::You will find these settings in your <a href='https://checkout.postnl.nl/' target='_blank' title='PostNL'>PostNL Checkout account</a>.</p><p><a href='https://checkout.postnl.nl/' target='_blank' title='PostNL Checkout'>PostNL Checkout</a> is a free service, however you do need to <a href='https://checkout.postnl.nl/Consumer/Register?utm_source=magento&utm_medium=referral&utm_campaign=2014' target='_blank' title='Register'>register</a> yourself with PostNL. You will then receive all necessary information in order to configure this feature.","You will find these settings in your <a href='https://checkout.postnl.nl/' target='_blank' title='PostNL'>PostNL Checkout account</a>.</p><p><a href='https://checkout.postnl.nl/' target='_blank' title='PostNL Checkout'>PostNL Checkout</a> is a free service, however you do need to <a href='https://checkout.postnl.nl/Consumer/Register?utm_source=magento&utm_medium=referral&utm_campaign=2014' target='_blank' title='Register'>register</a> yourself with PostNL. You will then receive all necessary information in order to configure this feature."
TIG_PostNL::ONLY CHANGE THESE SETTINGS WITH DIRECT INSTRUCTION FROM POSTNL OR TIG,ONLY CHANGE THESE SETTINGS WITH DIRECT INSTRUCTION FROM POSTNL OR TIG
TIG_PostNL::Offer customers the possibility to subscribe to your store's newsletter. Please note: This feature might conflict with other extensions that also use Magento's newsletter functionality.,Offer customers the possibility to subscribe to your store's newsletter. Please note: This feature might conflict with other extensions that also use Magento's newsletter functionality.
TIG_PostNL::Doorcodes are often used in foreign addresses such as those used in France and Singapore.,Doorcodes are often used in foreign addresses such as those used in France and Singapore.
"TIG_PostNL::PostNL Checkout is a method alongside your own order process that allows your customers to choose where, when and how to receive their order. Please note: Use the Delivery Options to configure the PostNL settings in your own checkout. Use the settings below to configure the settings for the PostNL Checkout.<br/><br/>Does the PostNL Checkout button stay gray? Click <a href=""http://kb.tig.nl/topic/39102986"" target=""_blank"">here</a> for possible causes and solutions.","PostNL Checkout is a method alongside your own order process that allows your customers to choose where, when and how to receive their order. Please note: Use the Delivery Options to configure the PostNL settings in your own checkout. Use the settings below to configure the settings for the PostNL Checkout.<br/><br/>Does the PostNL Checkout button stay gray? Click <a href=""http://kb.tig.nl/topic/39102986"" target=""_blank"">here</a> for possible causes and solutions."
TIG_PostNL::Klarna,Klarna
TIG_PostNL::Use Klarna,Use Klarna
TIG_PostNL::Klarna payment method,Klarna payment method
TIG_PostNL::Ping status request resulting in an error.,Ping status request resulting in an error.
TIG_PostNL::Ping status response indicated PostNL Checkout is currently not available.,Ping status response indicated PostNL Checkout is currently not available.
"TIG_PostNL::In order to continuously improve the PostNL extension, the extension sends usage statistics to a secure PostNL server.","In order to continuously improve the PostNL extension, the extension sends usage statistics to a secure PostNL server."
TIG_PostNL::Receive notifications from PostNL regarding updates and promotions,Receive notifications from PostNL regarding updates and promotions
"TIG_PostNL::Leave empty to allow an infinite amount of parcels per shipment.<br/>If this value is empty or exceeds 200, you need to set 'Allow infinite label printing' to yes in order to be able to print the shipment's labels.","Leave empty to allow an infinite amount of parcels per shipment.<br/>If this value is empty or exceeds 200, you need to set 'Allow infinite label printing' to yes in order to be able to print the shipment's labels."
TIG_PostNL::Allow test mode,Allow test mode
TIG_PostNL::If enabled new fields will appear allowing you to configure the extension for test mode.,If enabled new fields will appear allowing you to configure the extension for test mode.
TIG_PostNL::Restore default values,Restore default values
TIG_PostNL::You can customize the track & trace email in system > transactional emails.,You can customize the track & trace email in system > transactional emails.
"TIG_PostNL::If you do not use split street lines and you wish to ship to outside the EU, there is a strong possibility that PostNL will be unable to properly parse the address. This may result in the shipment being refused or it may even lead to the shipment being delivered at the wrong address!","If you do not use split street lines and you wish to ship to outside the EU, there is a strong possibility that PostNL will be unable to properly parse the address. This may result in the shipment being refused or it may even lead to the shipment being delivered at the wrong address!"
TIG_PostNL::Field not used.,Field not used.
TIG_PostNL::Street line #%s,Street line #%s
TIG_PostNL::The HS tariff value is a number used for export in high volumes to identify the type of product that is shipped. Deactivate this function to leave the value on '000000' or contact PostNL for more information.,The HS tariff value is a number used for export in high volumes to identify the type of product that is shipped. Deactivate this function to leave the value on '000000' or contact PostNL for more information.
TIG_PostNL::Post Office options,Post Office options
"TIG_PostNL::Customers can select a specific date and time when they want their shipment delivered when they use PostNL Checkout. If they are attempting to order an item that is not in stock it's possible that you won't be able to guarantee that the item will be delieverd on the chosen date and time. If this setting is disabled customers will not be able to use PostNL Checkout if they are attempting to order an item that is not in stock, thereby preventing this situation.","Customers can select a specific date and time when they want their shipment delivered when they use PostNL Checkout. If they are attempting to order an item that is not in stock it's possible that you won't be able to guarantee that the item will be delieverd on the chosen date and time. If this setting is disabled customers will not be able to use PostNL Checkout if they are attempting to order an item that is not in stock, thereby preventing this situation."
TIG_PostNL::The price overview will contain the order's subtotal and shipping costs only.,The price overview will contain the order's subtotal and shipping costs only.
TIG_PostNL::Shipping Methods,Shipping Methods
TIG_PostNL::Use GlobalPack,Use GlobalPack
TIG_PostNL::GlobalPack is used to ship orders outside the EU. Otherwise you can leave this field disabled.,GlobalPack is used to ship orders outside the EU. Otherwise you can leave this field disabled.
TIG_PostNL::Use PostNL Checkout and Mijnpakket login,Use PostNL Checkout and Mijnpakket login
"TIG_PostNL::If you wish to make use of PostNL Checkout or Mijnpakket login, set this field to 'yes'.","If you wish to make use of PostNL Checkout or Mijnpakket login, set this field to 'yes'."
TIG_PostNL::You have not enabled GlobalPack. Please enable GlobalPack under 'Account Settings' in order to configure your GlobalPack preferences.,You have not enabled GlobalPack. Please enable GlobalPack under 'Account Settings' in order to configure your GlobalPack preferences.
TIG_PostNL::You have not enabled PostNL Checkout. Please enable PostNL Checkout under 'Account Settings' in order to configure your PostNL Checkout preferences.,You have not enabled PostNL Checkout. Please enable PostNL Checkout under 'Account Settings' in order to configure your PostNL Checkout preferences.
TIG_PostNL::Account settings have been succesfully validated. Please save this page to keep these settings.,Account settings have been succesfully validated. Please save this page to keep these settings.
TIG_PostNL::One or more fields are missing. Please fill these fields and try again.,One or more fields are missing. Please fill these fields and try again.
"TIG_PostNL::Your account settings are incorrect. Please check all fields and try again. If this error persists, please contact PostNL.","Your account settings are incorrect. Please check all fields and try again. If this error persists, please contact PostNL."
"TIG_PostNL::This will send a 'test' request to PostNL. If the above fields are not entered correctly, this will result in an error. Please note that the PostNL extension must be active for the validation to succeed. <br />Please note that the webshop ID and public webshop ID fields will not be validated. Only your CIF credentials will be checked.","This will send a 'test' request to PostNL. If the above fields are not entered correctly, this will result in an error. Please note that the PostNL extension must be active for the validation to succeed. <br />Please note that the webshop ID and public webshop ID fields will not be validated. Only your CIF credentials will be checked."
TIG_PostNL::Validate account settings,Validate account settings
TIG_PostNL::Unconfirmed,Unconfirmed
TIG_PostNL::Confirm Status,Confirm Status
TIG_PostNL::A4 format,A4 format
TIG_PostNL::A6 format,A6 format
TIG_PostNL::PostNL - Print Shipping Label,PostNL - Print Shipping Label
TIG_PostNL::PostNL - Send Tracking Information,PostNL - Send Tracking Information
TIG_PostNL::No status history available.,No status history available.
TIG_PostNL::PostNL - Create Parcelware export,PostNL - Create Parcelware export
TIG_PostNL::Exported to Parcelware,Exported to Parcelware
TIG_PostNL::Parcelware Settings,Parcelware Settings
"TIG_PostNL::This is where you can configure your Parcelware export. You can find more information about configuring these settings <a href=""http://kb.tig.nl/topic/94906903"" target=""_blank"" title=""More info"">here</a>.","This is where you can configure your Parcelware export. You can find more information about configuring these settings <a href=""http://kb.tig.nl/topic/94906903"" target=""_blank"" title=""More info"">here</a>."
TIG_PostNL::Enable Parcelware export,Enable Parcelware export
TIG_PostNL::Parcelware export is disabled. Activate Parcelware export in order to edit these settings. Please note that you can only activate Parcelware export from the global level.,Parcelware export is disabled. Activate Parcelware export in order to edit these settings. Please note that you can only activate Parcelware export from the global level.
TIG_PostNL::Automatically confirm exported shipments,Automatically confirm exported shipments
"TIG_PostNL::This setting will not actually confirm your shipments, it will only give shipments the confirmed status in Magento. This prevents you from accidentally confirming a shipment multiple times in Magento and ParcelWare.","This setting will not actually confirm your shipments, it will only give shipments the confirmed status in Magento. This prevents you from accidentally confirming a shipment multiple times in Magento and ParcelWare."
TIG_PostNL::Contract reference number,Contract reference number
TIG_PostNL::Contract name,Contract name
TIG_PostNL::Sender address reference number,Sender address reference number
TIG_PostNL::Your webshop has been registered. Within a few minutes you will recieve an email at the emailaddress you specified. Please read this email carefully as it contains instructions on how to finish the extension registration procedure.,Your webshop has been registered. Within a few minutes you will recieve an email at the emailaddress you specified. Please read this email carefully as it contains instructions on how to finish the extension registration procedure.
TIG_PostNL::Product option,Product option
TIG_PostNL::Use postcode check,Use postcode check
TIG_PostNL::Automatically complete Dutch addresses after your customer fills in his postcode and house number.,Automatically complete Dutch addresses after your customer fills in his postcode and house number.
TIG_PostNL::Use postcode check on checkout page,Use postcode check on checkout page
TIG_PostNL::Use postcode check in customer's address book,Use postcode check in customer's address book
TIG_PostNL::Shipping Product,Shipping Product
TIG_PostNL::Delivery Date,Delivery Date
TIG_PostNL::Customize this grid.,Customize this grid.
TIG_PostNL::Selecting too many columns may cause the shipment grid to no longer fit on your monitor.,Selecting too many columns may cause the shipment grid to no longer fit on your monitor.
TIG_PostNL::Your PostNL account credentials could not be validated. Please enter valid PostNL account credentials before activating the postcode check functionality.,Your PostNL account credentials could not be validated. Please enter valid PostNL account credentials before activating the postcode check functionality.
TIG_PostNL::Maximum number of attempts,Maximum number of attempts
"TIG_PostNL::After this number of attempts your customer will be prompted to fill in his address manually. Leave this field empty to allow an infinite number of attempts. Please note however that in rare cases a correct address might not be validated, leaving your customer unable to complete the order process. We therefore recommend always filling in a maximum number of attempts.","After this number of attempts your customer will be prompted to fill in his address manually. Leave this field empty to allow an infinite number of attempts. Please note however that in rare cases a correct address might not be validated, leaving your customer unable to complete the order process. We therefore recommend always filling in a maximum number of attempts."
TIG_PostNL::Your postcode/housenumber combination could not be found. Please enter your streetname and city manually.,Your postcode/housenumber combination could not be found. Please enter your streetname and city manually.
TIG_PostNL::Please enter a postcode and housenumber.,Please enter a postcode and housenumber.
TIG_PostNL::Your postcode/housenumber combination could not be found. Please make sure you have entered a valid postcode and housenumber and try again.,Your postcode/housenumber combination could not be found. Please make sure you have entered a valid postcode and housenumber and try again.
"TIG_PostNL::Please enter a valid postcode. A valid postcode contains 4 numbers and 2 letters without spaces, for example: 1000XX.","Please enter a valid postcode. A valid postcode contains 4 numbers and 2 letters without spaces, for example: 1000XX."
TIG_PostNL::Please enter a valid housenumber. Housenumbers may only contain digits.,Please enter a valid housenumber. Housenumbers may only contain digits.
TIG_PostNL::Country,Country
TIG_PostNL::Zip/Postal Code,Zip/Postal Code
TIG_PostNL::Housenumber,Housenumber
TIG_PostNL::Extension,Extension
TIG_PostNL::Street name,Street name
TIG_PostNL::City,City
TIG_PostNL::Street Address %s,Street Address %s
TIG_PostNL::Delivery date webservice version,Delivery date webservice version
TIG_PostNL::No data available for GetDeliveryDay request.,No data available for GetDeliveryDay request.
TIG_PostNL::Invalid GetDeliveryDate response: %s,Invalid GetDeliveryDate response: %s
TIG_PostNL::No data available for GetDeliveryDay request.,No data available for GetDeliveryDay request.
TIG_PostNL::Timeframe webservice version,Timeframe webservice version
TIG_PostNL::More Info,More Info
TIG_PostNL::from,from
TIG_PostNL::early delivery,early delivery
TIG_PostNL::available,available
TIG_PostNL::evening,evening
TIG_PostNL::Post Office,Post Office
TIG_PostNL::Delivery Options,Delivery Options
TIG_PostNL::Delivery,Delivery
TIG_PostNL::or Pickup,or Pickup
TIG_PostNL::Su,Su
TIG_PostNL::Mo,Mo
TIG_PostNL::Tu,Tu
TIG_PostNL::We,We
TIG_PostNL::Th,Th
TIG_PostNL::Fr,Fr
TIG_PostNL::Sa,Sa
TIG_PostNL::in,in
TIG_PostNL::Business Hours,Business Hours
TIG_PostNL::Closed,Closed
TIG_PostNL::Delivery,Delivery
TIG_PostNL::or Pickup,or Pickup
TIG_PostNL::More Info,More Info
TIG_PostNL::choose a different pickup location,choose a different pickup location
TIG_PostNL::Select pickup location,Select pickup location
TIG_PostNL::Search,Search
TIG_PostNL::early pickup,early pickup
TIG_PostNL::open in the evening,open in the evening
TIG_PostNL::Close,Close
TIG_PostNL::Pickup locations found,Pickup locations found
TIG_PostNL::business hours,business hours
TIG_PostNL::Save,Save
"TIG_PostNL::Search by zipcode, address or city","Search by zipcode, address or city"
TIG_PostNL::business hours,business hours
TIG_PostNL::Early pickup available,Early pickup available
TIG_PostNL::Evening pickup available,Evening pickup available
TIG_PostNL::Or pick your own delivery moment,Or pick your own delivery moment
TIG_PostNL::Connection timeout duration,Connection timeout duration
TIG_PostNL::After this number of seconds a customer will be prompted to fill in his address manually. Leave this field empty to disable the feature. Please note: if a customer needs to wait too long he might leave the order process.,After this number of seconds a customer will be prompted to fill in his address manually. Leave this field empty to disable the feature. Please note: if a customer needs to wait too long he might leave the order process.
TIG_PostNL::Show PostNL Checkout exclusively to users with a PostNL account,Show PostNL Checkout exclusively to users with a PostNL account
TIG_PostNL::Activate the PostNL Checkout only for customers with a PostNL account. Please note: The Delivery Options must be activated.,Activate the PostNL Checkout only for customers with a PostNL account. Please note: The Delivery Options must be activated.
TIG_PostNL::Delivery Options NL,Delivery Options NL
"TIG_PostNL::Your customers choose when, where and how they would like to receive their orders with PostNL's delivery options. Let your customers pick a day and the extension will show the estimated time of delivery. On Tuesdays and Wednesdays PostNL also delivers in the evening. Maybe your customers prefer to pick up their orders from one of the 2000 Post offices? No problem, a growing number of locations even have the orders ready for pickup early in the morning.","Your customers choose when, where and how they would like to receive their orders with PostNL's delivery options. Let your customers pick a day and the extension will show the estimated time of delivery. On Tuesdays and Wednesdays PostNL also delivers in the evening. Maybe your customers prefer to pick up their orders from one of the 2000 Post offices? No problem, a growing number of locations even have the orders ready for pickup early in the morning."
TIG_PostNL::Enable PostNL delivery options,Enable PostNL delivery options
TIG_PostNL::You can disable PostNL delivery options in case the order has products that are not in stock or if the order weighs less than 2 kg.,You can disable PostNL delivery options in case the order has products that are not in stock or if the order weighs less than 2 kg.
TIG_PostNL::Activate the PostNL Checkout for orders containing out of stock products,Activate the PostNL Checkout for orders containing out of stock products
"TIG_PostNL::If the PostNL Checkout is enabled your customers will choose a specific day for delivery. In case one of the ordered products is out of stock, you might not be unable to deliver the package to PostNL in time to guarantee timely delivery to your customer.","If the PostNL Checkout is enabled your customers will choose a specific day for delivery. In case one of the ordered products is out of stock, you might not be unable to deliver the package to PostNL in time to guarantee timely delivery to your customer."
TIG_PostNL::Activate PostNL delivery options for orders containing out of stock products,Activate PostNL delivery options for orders containing out of stock products
"TIG_PostNL::If delivery options are enabled your customers will choose a specific day for delivery. In case one of the ordered products is out of stock, you might not be unable to deliver the package to PostNL in time to guarantee timely delivery to your customer.","If delivery options are enabled your customers will choose a specific day for delivery. In case one of the ordered products is out of stock, you might not be unable to deliver the package to PostNL in time to guarantee timely delivery to your customer."
TIG_PostNL::Shipment days and timing,Shipment days and timing
TIG_PostNL::Shipping duration,Shipping duration
TIG_PostNL::The number of days shipping will take after a customer finishes their order.,The number of days shipping will take after a customer finishes their order.
TIG_PostNL::Order cut-off time,Order cut-off time
"TIG_PostNL::When an order is placed after this time, another day will be added to the shipping duration. Please enter this time in the %s time zone.","When an order is placed after this time, another day will be added to the shipping duration. Please enter this time in the %s time zone."
TIG_PostNL::Allow weekend sorting,Allow weekend sorting
"TIG_PostNL::Weekend sorting is a special service where shipments are sorted by PostNL during the weekend, allowing shipments to be delivered on monday. If you enable this field, but weekend sorting is not available for your webshop, parcels will NOT be delivered the next monday.","Weekend sorting is a special service where shipments are sorted by PostNL during the weekend, allowing shipments to be delivered on monday. If you enable this field, but weekend sorting is not available for your webshop, parcels will NOT be delivered the next monday."
TIG_PostNL::Please ask your PostNL account manager if this service is available for your webshop.,Please ask your PostNL account manager if this service is available for your webshop.
TIG_PostNL::Weekend cut-off time,Weekend cut-off time
"TIG_PostNL::When an order is placed after this time on sunday, another day will be added to the shipping duration.","When an order is placed after this time on sunday, another day will be added to the shipping duration."
TIG_PostNL::Delivery options on the checkout page,Delivery options on the checkout page
TIG_PostNL::Enable timeframes,Enable timeframes
TIG_PostNL::Enable timeframes to show the expected delivery times for each delivery day.,Enable timeframes to show the expected delivery times for each delivery day.
TIG_PostNL::Enable evening delivery,Enable evening delivery
TIG_PostNL::Activate evening delivery for your customers. Evening delivery is not enabled for every area. The extension will automatically show evening delivery as a delivery option for addresses in enabled areas.,Activate evening delivery for your customers. Evening delivery is not enabled for every area. The extension will automatically show evening delivery as a delivery option for addresses in enabled areas.
TIG_PostNL::Evening timeframe fee,Evening timeframe fee
TIG_PostNL::Additional costs for evening timeframes in the store's base currency. This fee will be added to the shipping costs. This value must be between 0.00 and 2.00 EUR incl. VAT. Leave this field empty to charge no extra fee for evening timeframes.,Additional costs for evening timeframes in the store's base currency. This fee will be added to the shipping costs. This value must be between 0.00 and 2.00 EUR incl. VAT. Leave this field empty to charge no extra fee for evening timeframes.
TIG_PostNL::Enable post office locations,Enable post office locations
TIG_PostNL::Whether or not customers may choose to have their order delivered to a nearby post office.,Whether or not customers may choose to have their order delivered to a nearby post office.
